step,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
72,72,0.18864700964518955,0.9428571428571428,1749097184.90374,2025/06/05 13:19:44,46.62395095825195,46.6s,9.475022554397583,8.904922246932983,4.986349582672119,0.34958905312750077,0.8833333333333333
73,73,0.1628801697776431,0.944047619047619,1749097185.6052048,2025/06/05 13:19:45,47.32541584968567,47.3s,9.642562627792358,9.072486400604248,5.047532796859741,,
74,74,0.1678009095646086,0.9380952380952381,1749097186.4351308,2025/06/05 13:19:46,48.1553418636322,48.2s,9.880691051483154,9.283813714981079,5.104146957397461,0.3329886105325487,0.8861111111111111
75,75,0.18164712133861724,0.9369047619047619,1749097187.044694,2025/06/05 13:19:47,48.76490497589111,48.8s,9.990029096603394,9.393176555633545,5.185009002685547,,
76,76,0.16399730245272318,0.9464285714285714,1749097187.6185882,2025/06/05 13:19:47,49.338799238204956,49.3s,10.119138240814209,9.51003098487854,5.2562549114227295,0.3375773602061801,0.8944444444444445
77,77,0.1754267488207136,0.9428571428571428,1749097188.4894257,2025/06/05 13:19:48,50.20963668823242,50.2s,10.3463773727417,9.737295627593994,5.317460060119629,,
78,78,0.16070469447544644,0.9476190476190476,1749097189.121796,2025/06/05 13:19:49,50.84200692176819,50.8s,10.496709823608398,9.87595009803772,5.371242523193359,0.34106683863533865,0.8805555555555555
79,79,0.1525988187108721,0.9511904761904761,1749097189.712309,2025/06/05 13:19:49,51.43251991271973,51.4s,10.615279197692871,9.994544982910156,5.423755884170532,,
80,80,0.16385203042910212,0.9392857142857143,1749097190.6179256,2025/06/05 13:19:50,52.33813667297363,52.3s,10.861375093460083,10.213663578033447,5.47979474067688,0.33930512004428437,0.8888888888888888
81,81,0.16549986813749587,0.9488095238095238,1749097191.221451,2025/06/05 13:19:51,52.941662073135376,52.9s,10.970045566558838,10.322358131408691,5.536310911178589,,
82,82,0.15283415062086922,0.955952380952381,1749097191.7703724,2025/06/05 13:19:51,53.490583419799805,53.5s,11.08774209022522,10.429360389709473,5.599019765853882,0.34603790971967907,0.8861111111111111
83,83,0.1345463713010152,0.955952380952381,1749097192.602596,2025/06/05 13:19:52,54.32280707359314,54.3s,11.30473518371582,10.646375894546509,5.6504552364349365,,
84,84,0.15340361738843578,0.9535714285714286,1749097193.3917875,2025/06/05 13:19:53,55.111998558044434,55.1s,11.531014204025269,10.861263513565063,5.70743465423584,0.33038099143240185,0.8861111111111111
85,85,0.15708392432757787,0.9416666666666667,1749097193.958348,2025/06/05 13:19:53,55.67855906486511,55.7s,11.639427423477173,10.969703674316406,5.7634007930755615,,
86,86,0.1441883248942239,0.95,1749097194.5879936,2025/06/05 13:19:54,56.308204650878906,56.3s,11.770486116409302,11.086994171142578,5.823299169540405,0.34139439397388033,0.8888888888888888
87,87,0.15622841971261162,0.944047619047619,1749097195.343853,2025/06/05 13:19:55,57.064064025878906,57.1s,11.948160886764526,11.264695644378662,5.877628326416016,,
88,88,0.1460488105104083,0.9464285714285714,1749097195.931042,2025/06/05 13:19:55,57.65125298500061,57.7s,12.065068006515503,11.371275901794434,5.978952169418335,0.33819568620787727,0.8916666666666667
89,89,0.1403270145257314,0.955952380952381,1749097196.6843755,2025/06/05 13:19:56,58.40458655357361,58.4s,12.241945028305054,11.54817509651184,6.042879343032837,,
90,90,0.1403313228062221,0.9523809523809523,1749097197.5566452,2025/06/05 13:19:57,59.27685618400574,59.3s,12.486924648284912,11.770668268203735,6.098371744155884,0.334174041946729,0.8861111111111111
91,91,0.1341844182638895,0.9583333333333334,1749097198.1287777,2025/06/05 13:19:58,59.8489887714386,59.8s,12.591764688491821,11.875528335571289,6.173147916793823,,
92,92,0.147604349113646,0.9476190476190476,1749097198.6556346,2025/06/05 13:19:58,60.37584567070007,1.0m,12.707056760787964,11.980244398117065,6.2290873527526855,0.3390296750598484,0.8777777777777778
93,93,0.14553723505565097,0.9535714285714286,1749097199.4637206,2025/06/05 13:19:59,61.18393158912659,1.0m,12.919947385787964,12.193163871765137,6.2808263301849365,,
94,94,0.13587590228943597,0.9583333333333334,1749097200.222308,2025/06/05 13:20:00,61.94251894950867,1.0m,13.13625955581665,12.398730516433716,6.335692405700684,0.32997618847423127,0.8916666666666667
95,95,0.12386779359408788,0.9619047619047619,1749097200.8003402,2025/06/05 13:20:00,62.5205512046814,1.0m,13.246346950531006,12.508842706680298,6.400955438613892,,
96,96,0.15190936341172173,0.9547619047619048,1749097201.4364378,2025/06/05 13:20:01,63.15664887428284,1.1m,13.382187128067017,12.621981143951416,6.470285892486572,0.32865276998943754,0.8944444444444445
97,97,0.11426242479965801,0.9595238095238096,1749097202.2240553,2025/06/05 13:20:02,63.9442663192749,1.1m,13.572473287582397,12.81229043006897,6.524693489074707,,
98,98,0.11365525665737333,0.9702380952380952,1749097202.7855754,2025/06/05 13:20:02,64.5057864189148,1.1m,13.694373607635498,12.923836469650269,6.586176156997681,0.3310159941514333,0.8888888888888888
99,99,0.12622440748271488,0.9583333333333334,1749097203.4280148,2025/06/05 13:20:03,65.14822578430176,1.1m,13.834288120269775,13.063776016235352,6.639636278152466,,
100,100,0.1223382294178009,0.9642857142857143,1749097204.2533836,2025/06/05 13:20:04,65.97359466552734,1.1m,14.075695514678955,13.28206491470337,6.692489862442017,0.3211924354235331,0.8944444444444445
101,101,0.12087805838811966,0.9630952380952381,1749097204.8475528,2025/06/05 13:20:04,66.5677638053894,1.1m,14.183624029159546,13.39001727104187,6.762442588806152,,
102,102,0.11649590673900787,0.9547619047619048,1749097205.4011173,2025/06/05 13:20:05,67.12132835388184,1.1m,14.299586296081543,13.495575904846191,6.81576943397522,0.33477171394560074,0.8916666666666667
103,103,0.12417827007316408,0.9619047619047619,1749097206.3065155,2025/06/05 13:20:06,68.0267264842987,1.1m,14.517064571380615,13.713078260421753,6.916488170623779,,
104,104,0.12051264672052292,0.9678571428571429,1749097206.8261464,2025/06/05 13:20:06,68.54635739326477,1.1m,14.632105588912964,13.81765365600586,6.968486547470093,0.3401902675628662,0.8805555555555555
105,105,0.11473495208081745,0.969047619047619,1749097207.4361641,2025/06/05 13:20:07,69.15637516975403,1.2m,14.742738485336304,13.9283127784729,7.069431781768799,,
106,106,0.11552510705022585,0.9619047619047619,1749097208.3076887,2025/06/05 13:20:08,70.02789974212646,1.2m,14.98696494102478,14.145771503448486,7.120752811431885,0.3240875197781457,0.8944444444444445
107,107,0.12778003982135228,0.9607142857142857,1749097208.9050214,2025/06/05 13:20:08,70.62523245811462,1.2m,15.096926927566528,14.255754709243774,7.1732964515686035,,
