acceptedNameUsageID,Scientific name,Depth0_Top,Depth0_Bottom,Depth0_midPoint,Depth1_Top,Depth1_Bottom,Depth1_midPoint,Lat0_Top,Lat0_Bottom,Lat0_midPoint,Lon0_Top,Lon0_Bottom,Lon0_midPoint,common size0_Top,common size0_Bottom,common size0_midPoint,max size0_Top,max size0_Bottom,max size0_midPoint,Temperature0_Top,Temperature0_Bottom,Temperature0_midPoint,Lon1_Top,Lon1_Bottom,Lon1_midPoint,max size1_Top,max size1_Bottom,max size1_midPoint,Lat1_Top,Lat1_Bottom,Lat1_midPoint,Depth2_Top,Depth2_Bottom,Depth2_midPoint,Temperature1_Top,Temperature1_Bottom,Temperature1_midPoint,Depth3_Top,Depth3_Bottom,Depth3_midPoint,max size2_Top,max size2_Bottom,max size2_midPoint,common size1_Top,common size1_Bottom,common size1_midPoint,common size2_Top,common size2_Bottom,common size2_midPoint,max size3_Top,max size3_Bottom,max size3_midPoint,spawning temperature0_Top,spawning temperature0_Bottom,spawning temperature0_midPoint,spawning temperature1_Top,spawning temperature1_Bottom,spawning temperature1_midPoint,spawning temperature2_Top,spawning temperature2_Bottom,spawning temperature2_midPoint,common size3_Top,common size3_Bottom,common size3_midPoint,common size4_Top,common size4_Bottom,common size4_midPoint,common size5_Top,common size5_Bottom,common size5_midPoint,spawning temparature0_Top,spawning temparature0_Bottom,spawning temparature0_midPoint,temperature0_Top,temperature0_Bottom,temperature0_midPoint,max size4_Top,max size4_Bottom,max size4_midPoint,max size5_Top,max size5_Bottom,max size5_midPoint,Behavior0_Bottom,Behavior0_Top,Behavior0_Average,Behavior0_# records,Food0_Bottom,Food0_Top,Food0_Average,Food0_# records,Habitat0_Bottom,Habitat0_Top,Habitat0_Average,Habitat0_# records,Salinity0_Bottom,Salinity0_Top,Salinity0_Average,Salinity0_# records,TemperatureT0_Bottom,TemperatureT0_Top,TemperatureT0_Average,TemperatureT0_# records,Aggregation0_Bottom,Aggregation0_Top,Aggregation0_Average,Aggregation0_# records,Associate0_Bottom,Associate0_Top,Associate0_Average,Associate0_# records,Behavior1_Bottom,Behavior1_Top,Behavior1_Average,Behavior1_# records,Food1_Bottom,Food1_Top,Food1_Average,Food1_# records,Habitat1_Bottom,Habitat1_Top,Habitat1_Average,Habitat1_# records,Salinity1_Bottom,Salinity1_Top,Salinity1_Average,Salinity1_# records,TemperatureT1_Bottom,TemperatureT1_Top,TemperatureT1_Average,TemperatureT1_# records,ICCAT Fisheries,LL,PS,Others
105820,Galeorhinus galeus,0,200,,0,826,,-58,70,,-180,37,,,,160,,,193,,,,111,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.5,2,1.4,3.2,2.175,8,1.3,3.0,2.4125,8,2.0,2.0,2.0,1,2.0,2.6,2.3,2,3.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
105822,Mustelus mustelus,5,624,,5,50,,-34,58,,-19,36,,,,100,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.5,2,2.0,3.0,2.333333333,3,2.0,3.0,2.375,4,2.0,2.0,2.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
105832,Heptranchias perlo,27,720,,0,1000,,-58,58,,-180,-173,,,,100,,,137,,,,-98,180,,,,,,,,180,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,2.0,1.6,2,2.0,3.6,2.65,4,2.0,3.0,2.5,6,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
105833,Hexanchus griseus,180,1100,,1,2500,,-48,65,,-180,180,,,,300,,,600,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.733333333,3,2.0,3.6,2.65,4,1.3,3.0,2.471428571,7,2.0,2.0,2.0,1,1.3,3.0,2.375,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
105835,Alopias superciliosus,0,955,,0,100,,-40,46,,-180,180,,,,350,,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,2.0,3.0,2.5,2,1.3,3.0,2.075,4,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
105836,Alopias vulpinus,0,650,,0,200,,-58,74,,-180,180,,,,450,,,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,3.2,1,2.0,5.0,3.0,4,1.3,3.0,2.16,5,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
105837,Cetorhinus maximus,0,1264,,0,2000,,-58,75,,-180,42,,,,700,,,1520,8,16,,111,180,,,,,,,,,,,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.066666667,3,1.8,1.8,1.8,1,1.3,3.0,2.216666667,6,2.0,2.0,2.0,1,1.3,3.0,2.1,3,1.0,4.0,2.5,4,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
105838,Carcharodon carcharias,0,1200,,0,250,,-58,61,,-180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,2.0,5.0,3.52,5,1.0,3.0,2.1625,8,1.0,2.0,1.5,2,2.0,3.0,2.533333333,3,1.0,3.0,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
105839,Isurus oxyrinchus,100,150,,0,888,,-54,65,,-180,180,,,,270,,,445,16,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,2.0,4.0,3.15,4,1.3,3.0,2.1,3,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
105840,Isurus paucus,0,1752,,,,,-38,46,,-180,180,,,,200,,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.2,2.9,3,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
105841,Lamna nasus,0,1809,,0,300,,-59,76,,-180,180,,,,244,,,350,5,10,,,,,,,,,,,,,,-1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,2.0,3.6,2.866666667,3,1.3,3.0,2.328571429,7,2.0,2.0,2.0,1,1.3,2.0,1.633333333,3,1.0,4.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
105843,Carcharias taurus,0,232,,15,25,,-48,45,,-100,155,,,,250,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.2,2.3,4,2.0,3.6,2.65,4,1.3,2.0,1.6,3,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,1.0,4.0,2.666666667,3,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
