path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.657561693572998,4.660579093933105,4.617516287231445,4.615923914337158,4.605359568786621,4.602395042419434,4.633946242523193,5.159349243164063,5.0806787109375,4.610535572814942,4.624970033264161,4.622124806976318,4.6322111305236815,4.594347784423828,5.266050147247315,4.603967107391357,4.59130209350586,4.682447352600097,4.615581381988525,4.659431667327881,5.339342122650146,4.961523021697998,5.085154995727539,4.675134764862061,4.597403982543946,5.148511189270019,4.798739342498779,4.670587329101562,4.621318537139892,4.755207209014893,5.004646221160889,4.619258757019043,4.731642649841309,5.1051675231933595,4.615832593536377,4.784056275177002,4.615171301269531,4.793584078216552,4.847849211883545,4.5918882400512695,4.622971394348145,4.938457704162597,4.676165065002442,4.606182500457764,4.836805962371826,4.656362104797363,4.60067237701416,4.606594762420654,4.6248119422912595,4.630491928863526,6.086846246337891,4.6161814743042,5.369334765625,4.6831444618225095,6.570856066131592,4.733381005096436,4.6271371742248535,4.754005066680908,4.634536513519287,4.7743626388549805,4.573759145355225,4.745719046020508,4.959369699859619,4.583887491607666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.723221377563476,4.670232321166992,4.610537197875977,4.6267172035217285,4.592962770080566,4.600108460998535,4.679451222991943,4.911042147827149,5.133482484436035,4.604918587493897,4.6056342628479,4.58849408569336,4.691829959869385,4.58819529876709,5.192166168212891,4.605389527130127,4.5710814018249515,4.69276756362915,4.607115368652344,4.6132215133667,5.103806735229492,4.9386938941955565,5.003734728240967,4.689800901794434,4.580375538635254,4.855445087432861,4.833214518737793,4.655041187286377,4.614396908569336,4.746978746032715,4.79143274307251,4.609746816253662,4.645899813842774,4.910355274963379,4.6119193244934085,4.7796102836608885,4.6186387077331545,4.932165686798096,4.922200685119629,4.582699868011475,4.625559688568115,5.112045783233643,4.65904532623291,4.598689907836914,4.860034609222412,4.675147626495361,4.593164044189453,4.592264322662354,4.639482144927978,4.621537914276123,5.657051200866699,4.618211744689941,5.283533623504638,4.772456065368653,5.755388676452637,5.689895018005371,4.619007834625244,4.641749162292481,4.625282434844971,4.65237317276001,4.567896309661865,4.891848829650879,5.063599649810791,4.571972341156006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.196544133758545,4.7451178771972655,4.6013052337646485,4.622689453125,4.587847853088379,4.605157675933838,4.694309297943115,5.463920770263672,5.117025447082519,4.609639738464355,4.606099954986572,4.6139825950622555,5.437521562194824,4.596798978424072,7.045871849822998,4.612463007354736,4.580056069946289,4.667039764404297,4.599515797424316,4.678873651885986,5.059489408874512,4.976150200653076,5.502179287719726,4.6718324867248535,4.575261782836914,5.1777390823364255,4.833626626586914,4.764897272491455,4.6081007263183595,4.921544822692871,5.312006351470948,4.601285905456543,4.863390720367431,5.588578129577637,4.60543468170166,4.963483221435546,4.627665469360352,4.873537380981445,5.118716054534912,4.574314981079102,4.633966675567627,4.869666899871826,4.812708268737793,4.590732576751709,5.139547105407715,4.768883463287353,4.593389589691162,4.582115033721924,4.614396981811524,4.6135260871887205,5.002571417999268,4.635373338317871,5.817249424743652,4.821078204345703,8.315954235076905,4.630532119750977,4.6118041015625,4.851284220886231,4.613584293365479,4.793498729705811,4.725900006866455,4.7431986557006836,4.7386063285827635,4.57207068939209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7903631149292,4.780159803771973,4.593077071380615,4.672896486663818,4.595098017883301,4.624566522979737,4.723585638427735,5.2636851280212404,5.200528388977051,4.689637995910645,4.628149388122559,4.581822425842285,4.815175453186035,4.5853035934448245,5.6517632247924805,4.589109742736817,4.604544683074951,4.691263971710205,4.591538973236084,4.692266374206543,5.207994830322265,4.743210308074951,5.234083345031738,4.720482010650635,4.564240241241455,5.07170471496582,4.941889154052735,4.815068546295166,4.6018296829223635,4.738860814666748,5.078500737762451,4.593458078765869,4.575906409454346,5.1363978187561035,4.60035892944336,4.909921122741699,4.6535515625,5.767230485534668,4.991085517120362,4.571381484985351,4.612300149536133,5.315468905639649,4.781851510620117,4.582749999237061,4.875317153930664,4.696903815460205,4.589739421081543,4.5744525321960445,4.625627659606933,4.605925038909912,5.6249608757019045,4.81559538345337,5.299962808227539,4.794756827545166,6.021176951599121,4.609667402648926,4.604709928894043,4.724658019256592,4.639296685791016,4.628777543640137,4.738339722442627,4.822931261444092,6.289560501098633,4.5671216430664066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.598352024841309,4.778576484680176,4.587258399200439,4.762002571105957,4.6095834121704105,4.710489276123047,4.6620229110717775,5.411931641387939,5.164786312866211,4.688090414428711,4.58640844039917,4.64112674484253,5.2633465446472165,4.579474648284912,5.2255877510070805,4.59956350479126,4.607928958129883,4.863491362762451,4.5943394493103025,4.727759337615967,5.127987688446045,4.641903382873535,5.874286212158204,4.661783979034424,4.558250605773925,5.200653577423096,5.17512724685669,5.374552655029297,4.59410210647583,5.69755507736206,5.259323958587647,4.588615230560302,4.571759334564209,6.21833129119873,4.596309564208984,5.0579915069580075,4.699779099273681,4.9480244812011716,5.0138840560913085,4.570317418670654,4.632422150421142,5.1069728515625,4.911278897094727,4.577281927490234,5.211136829376221,4.826588455200195,4.591418815612793,4.568652096557617,4.592114678955078,4.599854061889649,4.648967986297607,4.783635997772217,5.553388680267334,5.010194011688233,7.420236393737793,4.673587494659424,4.597888484191895,4.574515380859375,5.054103573608399,4.65075824584961,4.951281477355957,4.626779354858399,4.656741808319092,4.56803974533081
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
