run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_ndata,val_ndata,epochs,max_lr,batch_size,iters/epoch,iters,criterion,optimizer,scheduler,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
97,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0003,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.053859334190686545,0.9845238095238096,0.3164512144194709,0.9055555555555556,1749099355.5227878,2025/06/05 13:55:55,171.2048761844635,2.9m,13.770084619522095,12.17712950706482,6.228318929672241
98,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0001,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.1487460278329395,0.9535714285714286,0.28340778350830076,0.9027777777777778,1749099355.5227878,2025/06/05 13:55:55,171.2048761844635,2.9m,13.785824060440063,12.223373413085938,6.228318929672241
99,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.01,128,7,700,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.010392179078466835,0.9976190476190476,0.44869540135065716,0.9111111111111111,1749104114.7927785,2025/06/05 15:15:14,161.80680775642395,2.7m,10.615498781204224,9.315927028656006,10.010946273803711
100,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.003,128,7,700,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.00541191700668562,0.9988095238095238,0.44399458633528815,0.9055555555555556,1749104114.7927785,2025/06/05 15:15:14,161.80680775642395,2.7m,10.075056791305542,8.915263652801514,10.010946273803711
101,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.001,128,7,700,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.018692095134229886,0.9964285714285714,0.34731664723820155,0.9083333333333333,1749104114.7927785,2025/06/05 15:15:14,161.80680775642395,2.7m,10.026297092437744,8.882656574249268,10.010946273803711
102,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0003,128,7,700,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.09344119897910527,0.969047619047619,0.2694981402821011,0.9111111111111111,1749104114.7927785,2025/06/05 15:15:14,161.80680775642395,2.7m,9.971428871154785,8.848562002182007,10.010946273803711
103,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0001,128,7,700,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.21080855783962069,0.9285714285714286,0.2829957806401783,0.8916666666666667,1749104114.7927785,2025/06/05 15:15:14,161.80680775642395,2.7m,9.86138105392456,8.746766567230225,10.010946273803711
104,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.01,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.0055612669326365,0.9989583333333333,0.5827254891395569,0.9083333333333333,1749104381.1942077,2025/06/05 15:19:41,170.64813446998596,2.8m,11.213186740875244,10.307607889175415,10.167206287384033
105,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.003,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.0029244134513040383,0.9989583333333333,0.5897450645764669,0.8958333333333334,1749104381.1942077,2025/06/05 15:19:41,170.64813446998596,2.8m,10.65351414680481,9.847303628921509,10.167206287384033
106,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.001,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.010620503562192123,0.9989583333333333,0.4128353218237559,0.8875,1749104381.1942077,2025/06/05 15:19:41,170.64813446998596,2.8m,10.578044891357422,9.779717922210693,10.167206287384033
107,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.0003,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.07465570072333018,0.9802083333333333,0.34954936305681866,0.875,1749104381.1942077,2025/06/05 15:19:41,170.64813446998596,2.8m,10.500765323638916,9.707613229751587,10.167206287384033
108,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.0001,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.1963000496228536,0.9291666666666667,0.364936625957489,0.8666666666666667,1749104381.1942077,2025/06/05 15:19:41,170.64813446998596,2.8m,10.617630243301392,9.838100910186768,10.167206287384033
109,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.1,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.46711782614390057,0.8364583333333333,0.6608381867408752,0.7208333333333333,1749104658.8548977,2025/06/05 15:24:18,249.64675641059875,4.2m,12.85622239112854,11.896032810211182,9.850258827209473
110,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.03,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.20495531658331553,0.9270833333333334,1.0577392737070719,0.6791666666666667,1749104658.8548977,2025/06/05 15:24:18,249.64675641059875,4.2m,12.46565866470337,11.610105752944946,9.850258827209473
111,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.01,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.009255384071730077,0.996875,0.5725170910358429,0.875,1749104658.8548977,2025/06/05 15:24:18,249.64675641059875,4.2m,12.394651174545288,11.546071529388428,9.850258827209473
112,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.003,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.006011474474022786,0.9989583333333333,0.42888697584470115,0.8958333333333334,1749104658.8548977,2025/06/05 15:24:18,249.64675641059875,4.2m,12.302464246749878,11.473022937774658,9.850258827209473
113,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.001,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.013756200547019641,0.9979166666666667,0.33428001403808594,0.9083333333333333,1749104658.8548977,2025/06/05 15:24:18,249.64675641059875,4.2m,12.362433910369873,11.530030250549316,9.850258827209473
114,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.0003,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.0803335761030515,0.975,0.31258119146029156,0.8791666666666667,1749104658.8548977,2025/06/05 15:24:18,249.64675641059875,4.2m,12.302914381027222,11.468801736831665,9.850258827209473
115,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.0001,128,8,800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.18894324600696563,0.94375,0.3626640478769938,0.8791666666666667,1749104658.8548977,2025/06/05 15:24:18,249.64675641059875,4.2m,12.256367921829224,11.444942712783813,9.850258827209473
116,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.1,64,15,1500,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.41593521436055503,0.8447916666666667,0.7473356246948242,0.7,1749104948.2499013,2025/06/05 15:29:08,282.46976685523987,4.7m,17.157360553741455,15.83135724067688,5.651528596878052
117,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.03,64,15,1500,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.2658096412817637,0.8947916666666667,1.3416611353556316,0.6708333333333333,1749104948.2499013,2025/06/05 15:29:08,282.46976685523987,4.7m,16.557937145233154,15.41964077949524,5.651528596878052
118,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.01,64,15,1500,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.006022896208257104,0.9979166666666667,0.7571687897046407,0.8875,1749104948.2499013,2025/06/05 15:29:08,282.46976685523987,4.7m,16.457390308380127,15.318479537963867,5.651528596878052
119,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.003,64,15,1500,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.0073815272383702295,0.996875,0.49009262124697367,0.8916666666666667,1749104948.2499013,2025/06/05 15:29:08,282.46976685523987,4.7m,16.44608211517334,15.31106448173523,5.651528596878052
120,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.001,64,15,1500,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.008196737989783287,0.9989583333333333,0.4452988902727763,0.9041666666666667,1749104948.2499013,2025/06/05 15:29:08,282.46976685523987,4.7m,16.592590808868408,15.443439245223999,5.651528596878052
121,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.0003,64,15,1500,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.032939730460445085,0.9927083333333333,0.35840038061141966,0.8916666666666667,1749104948.2499013,2025/06/05 15:29:08,282.46976685523987,4.7m,16.192378282546997,15.064958095550537,5.651528596878052
122,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,100,0.0001,64,15,1500,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.11770282958944639,0.9645833333333333,0.32480103174845376,0.875,1749104948.2499013,2025/06/05 15:29:08,282.46976685523987,4.7m,16.176921129226685,15.059170246124268,5.651528596878052
123,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,500,0.001,128,8,4000,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,500,0.0006270718139906724,1.0,0.5592973411083222,0.8875,1749105949.3819218,2025/06/05 15:45:49,227.9366102218628,3.8m,67.948801279068,67.1430389881134,96.15497088432312
124,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,500,0.01,128,8,4000,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,500,0.0012185931884838889,1.0,0.7122542460759481,0.9041666666666667,1749106991.6726072,2025/06/05 16:03:11,532.4313852787018,8.9m,65.80101776123047,64.85539674758911,47.614808320999146
125,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",960,240,500,0.003,128,8,4000,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,500,0.0010966116523680588,1.0,0.6511630455652873,0.8958333333333334,1749106991.6726072,2025/06/05 16:03:11,532.4313852787018,8.9m,64.08858394622803,63.25281357765198,47.614808320999146
