step,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
150,150,0.2956496477127075,0.9071428571428571,1749097239.0704992,2025/06/05 13:20:39,100.79071021080017,1.7m,9.943869352340698,8.545335054397583,9.858543634414673,0.8754994021521674,0.8083333333333333
151,151,0.3664961289437044,0.888095238095238,1749097239.7645752,2025/06/05 13:20:39,101.48478627204895,1.7m,10.00098443031311,8.6024808883667,9.910897254943848,,
152,152,0.26247870709214893,0.9202380952380952,1749097240.3200974,2025/06/05 13:20:40,102.04030847549438,1.7m,10.059215545654297,8.647063255310059,9.979403734207153,0.8644246816635132,0.8083333333333333
153,153,0.2630756381012145,0.9178571428571428,1749097241.0430415,2025/06/05 13:20:41,102.76325249671936,1.7m,10.121675729751587,8.709556102752686,10.03666615486145,,
154,154,0.23809515010742915,0.9202380952380952,1749097241.8968115,2025/06/05 13:20:41,103.61702251434326,1.7m,10.220869779586792,8.780644178390503,10.089501142501831,0.5726009064250522,0.8722222222222222
155,155,0.21292632676306225,0.9166666666666666,1749097242.4589443,2025/06/05 13:20:42,104.17915534973145,1.7m,10.262871503829956,8.822684049606323,10.14171814918518,,
156,156,0.2146421784446353,0.9273809523809524,1749097242.9927266,2025/06/05 13:20:42,104.71293759346008,1.7m,10.319150447845459,8.864320755004883,10.19590425491333,0.6953861130608453,0.8583333333333333
157,157,0.21570124753883907,0.9154761904761904,1749097243.8727694,2025/06/05 13:20:43,105.59298038482666,1.8m,10.390668869018555,8.93586778640747,10.302235841751099,,
158,158,0.2547023290679568,0.9107142857142857,1749097244.5559535,2025/06/05 13:20:44,106.27616453170776,1.8m,10.46753740310669,8.998909950256348,10.361814260482788,0.719118070602417,0.8388888888888889
159,159,0.25966317114375886,0.9130952380952381,1749097245.1562924,2025/06/05 13:20:45,106.87650346755981,1.8m,10.513215780258179,9.044620752334595,10.426602363586426,,
160,160,0.31088150228772843,0.8988095238095238,1749097245.9486165,2025/06/05 13:20:45,107.66882753372192,1.8m,10.605309009552002,9.10999321937561,10.480377197265625,0.6946283655034171,0.8361111111111111
161,161,0.32396677689892905,0.8916666666666667,1749097246.5674334,2025/06/05 13:20:46,108.2876443862915,1.8m,10.651643753051758,9.156356811523438,10.534135341644287,,
162,162,0.24521193617866152,0.9142857142857143,1749097247.161668,2025/06/05 13:20:47,108.88187909126282,1.8m,10.707366466522217,9.196422338485718,10.642158031463623,0.6274396340052287,0.8416666666666667
163,163,0.24824855214073543,0.9178571428571428,1749097247.993057,2025/06/05 13:20:47,109.71326804161072,1.8m,10.78248405456543,9.27156662940979,10.693237066268921,,
164,164,0.20693740929876056,0.925,1749097248.823989,2025/06/05 13:20:48,110.54419994354248,1.8m,10.86820673942566,9.343615055084229,10.748365640640259,0.6114556935098436,0.8666666666666667
165,165,0.25648610989252724,0.9166666666666666,1749097249.382515,2025/06/05 13:20:49,111.10272598266602,1.9m,10.908376932144165,9.38381314277649,10.805546283721924,,
166,166,0.27499929042089555,0.9071428571428571,1749097249.916576,2025/06/05 13:20:49,111.63678693771362,1.9m,10.963222026824951,9.424806356430054,10.859964370727539,0.5984365555975172,0.8388888888888889
167,167,0.21442059945492517,0.9238095238095239,1749097250.856048,2025/06/05 13:20:50,112.57625913619995,1.9m,11.043795108795166,9.50540828704834,10.975266456604004,,
168,168,0.2299271753856114,0.9357142857142857,1749097251.4636862,2025/06/05 13:20:51,113.1838972568512,1.9m,11.100274324417114,9.547954559326172,11.084470987319946,0.5977404885821872,0.8555555555555555
169,169,0.24593855710256668,0.9119047619047619,1749097252.0696003,2025/06/05 13:20:52,113.78981137275696,1.9m,11.147790431976318,9.595503330230713,11.152734756469727,,
170,170,0.2678562450976599,0.905952380952381,1749097252.9319766,2025/06/05 13:20:52,114.65218758583069,1.9m,11.24407148361206,9.67076301574707,11.205398797988892,0.5774853613641527,0.8666666666666667
171,171,0.30417554605574837,0.8964285714285715,1749097253.5381696,2025/06/05 13:20:53,115.258380651474,1.9m,11.288301467895508,9.715023040771484,11.257929801940918,,
172,172,0.21778804077988578,0.9202380952380952,1749097254.134321,2025/06/05 13:20:54,115.85453200340271,1.9m,11.345151424407959,9.758361339569092,11.359814643859863,0.5487480653656853,0.8638888888888889
173,173,0.23383341374851407,0.9178571428571428,1749097255.0339093,2025/06/05 13:20:55,116.75412034988403,1.9m,11.435376167297363,9.848614931106567,11.410767793655396,,
174,174,0.2909405560809232,0.9011904761904762,1749097255.6978967,2025/06/05 13:20:55,117.41810774803162,2.0m,11.51166033744812,9.911869764328003,11.464479923248291,0.6601088590092129,0.85
175,175,0.18614365529446375,0.944047619047619,1749097256.2928936,2025/06/05 13:20:56,118.01310467720032,2.0m,11.555381298065186,9.955621719360352,11.529447078704834,,
176,176,0.20938720121270135,0.9285714285714286,1749097257.0641577,2025/06/05 13:20:57,118.78436875343323,2.0m,11.637825012207031,10.01771092414856,11.580871343612671,0.6096161034372117,0.8583333333333333
177,177,0.2130886808747337,0.9285714285714286,1749097257.731197,2025/06/05 13:20:57,119.45140814781189,2.0m,11.685099363327026,10.0650155544281,11.63886308670044,,
178,178,0.22143879579823642,0.9166666666666666,1749097258.3144479,2025/06/05 13:20:58,120.034658908844,2.0m,11.743371486663818,10.110025405883789,11.726008653640747,0.7002709759606256,0.8333333333333334
179,179,0.22575633930308478,0.9119047619047619,1749097259.1640217,2025/06/05 13:20:59,120.88423275947571,2.0m,11.828397035598755,10.195080757141113,11.778976917266846,,
180,180,0.22986985331489926,0.9154761904761904,1749097260.0260775,2025/06/05 13:21:00,121.74628853797913,2.0m,11.934630870819092,10.287742614746094,11.835658311843872,0.6579094621870253,0.85
181,181,0.22489884126754034,0.919047619047619,1749097260.593408,2025/06/05 13:21:00,122.3136191368103,2.0m,11.974705457687378,10.327844619750977,11.890717029571533,,
182,182,0.27938112928753805,0.9119047619047619,1749097261.2474363,2025/06/05 13:21:01,122.96764731407166,2.0m,12.055508852005005,10.378720760345459,11.951861381530762,0.7057190954685211,0.8444444444444444
183,183,0.287114169147043,0.9047619047619048,1749097262.07669,2025/06/05 13:21:02,123.79690098762512,2.1m,12.122885465621948,10.446125507354736,12.003325700759888,,
184,184,0.2715994343871162,0.9095238095238095,1749097262.6634736,2025/06/05 13:21:02,124.38368463516235,2.1m,12.187007427215576,10.495584964752197,12.071606636047363,0.9455943889088101,0.7833333333333333
185,185,0.37960596027828397,0.8869047619047619,1749097263.32005,2025/06/05 13:21:03,125.04026103019714,2.1m,12.234296321868896,10.542904615402222,12.155212640762329,,
186,186,0.2941131217139108,0.9095238095238095,1749097264.2635512,2025/06/05 13:21:04,125.98376226425171,2.1m,12.34762716293335,10.627251148223877,12.225212335586548,0.7008345789379544,0.8527777777777777
187,187,0.27374179434208645,0.9130952380952381,1749097264.8964326,2025/06/05 13:21:04,126.61664366722107,2.1m,12.395082473754883,10.674733877182007,12.32814335823059,,
188,188,0.17906446371759688,0.9238095238095239,1749097265.565029,2025/06/05 13:21:05,127.28523993492126,2.1m,12.47233247756958,10.723472356796265,12.38418173789978,0.7340370893478394,0.8388888888888889
189,189,0.27843491633733114,0.9071428571428571,1749097266.4515743,2025/06/05 13:21:06,128.17178535461426,2.1m,12.544827461242676,10.795997619628906,12.449574708938599,,
190,190,0.28171075610887436,0.9154761904761904,1749097267.0310245,2025/06/05 13:21:07,128.7512354850769,2.1m,12.601187229156494,10.837220430374146,12.516122341156006,0.695070219039917,0.8555555555555555
191,191,0.279081023874737,0.9119047619047619,1749097267.7953336,2025/06/05 13:21:07,129.51554465293884,2.2m,12.674408912658691,10.910481452941895,12.578343152999878,,
192,192,0.2476477725165231,0.9130952380952381,1749097268.8051665,2025/06/05 13:21:08,130.52537751197815,2.2m,12.787572622299194,10.997065544128418,12.644042730331421,0.7180057770676083,0.8361111111111111
193,193,0.24693419876552763,0.9142857142857143,1749097269.4115744,2025/06/05 13:21:09,131.13178539276123,2.2m,12.831981182098389,11.041505098342896,12.709787845611572,,
194,194,0.2795137825466338,0.9178571428571428,1749097270.0010548,2025/06/05 13:21:10,131.72126579284668,2.2m,12.893362283706665,11.088121891021729,12.770827531814575,1.1633757882648044,0.7694444444444445
195,195,0.47535875311919623,0.875,1749097270.967764,2025/06/05 13:21:10,132.68797492980957,2.2m,12.983449697494507,11.178245067596436,12.87715768814087,,
196,196,0.23638884680611746,0.9214285714285714,1749097271.6091478,2025/06/05 13:21:11,133.32935881614685,2.2m,13.057159900665283,11.238378047943115,12.949279546737671,0.7290284209781223,0.8638888888888889
197,197,0.30144069435163623,0.9142857142857143,1749097272.2895477,2025/06/05 13:21:12,134.0097587108612,2.2m,13.11515736579895,11.296417713165283,13.007847547531128,,
198,198,0.2647688581918677,0.9166666666666666,1749097273.2101398,2025/06/05 13:21:13,134.93035078048706,2.2m,13.22776460647583,11.379801988601685,13.081440925598145,0.6471636460887061,0.8805555555555555
199,199,0.27368215379260835,0.9083333333333333,1749097273.8131557,2025/06/05 13:21:13,135.53336668014526,2.3m,13.27025294303894,11.422321557998657,13.134751796722412,,
200,200,0.2784140978540693,0.905952380952381,1749097274.3943555,2025/06/05 13:21:14,136.11456656455994,2.3m,13.326057434082031,11.463761329650879,13.220404624938965,0.653294179836909,0.8722222222222222
