acceptedNameUsageID,Scientific name,Item,Description,Code
127028,Thunnus obesus,Behavior,pelagic,3
127028,Thunnus obesus,Food,cephalopods,2
127028,Thunnus obesus,food,cephalopods,2
127028,Thunnus obesus,Food,crustaceans,2
127028,Thunnus obesus,food,crustaceans,2
127028,Thunnus obesus,food,squids,2.6
127028,Thunnus obesus,Food,fish,3
127028,Thunnus obesus,food,fish,3
127028,Thunnus obesus,food,lancetfishes,3.2
127028,Thunnus obesus,Aggregation,school,4
127029,Thunnus thynnus,Temperature,subtropical,2.6
127029,Thunnus thynnus,Habitat,coastal,2
127029,Thunnus thynnus,Habitat,oceanic,3
127029,Thunnus thynnus,Salinity,brackish,1
127029,Thunnus thynnus,Salinity,marine,2
127029,Thunnus thynnus,Associates,Albacore,3
127029,Thunnus thynnus,Associates,Bigeye tuna,3
127029,Thunnus thynnus,Associates,Skipjack tuna,3
127029,Thunnus thynnus,Associates,Yellowfin tuna,3
127029,Thunnus thynnus,Behavior,pelagic,3
127029,Thunnus thynnus,Food,Hyperiid amphipods,1.8
127029,Thunnus thynnus,Food,crabs,2
127029,Thunnus thynnus,Food,krills,2.2
127029,Thunnus thynnus,Food,European Flying Squid ,2.6
127029,Thunnus thynnus,Food,gonate squid,2.6
127029,Thunnus thynnus,Food,squids,2.6
127029,Thunnus thynnus,Food,Atlantic Herring,3
127029,Thunnus thynnus,Food,Atlantic Mackerel,3
127029,Thunnus thynnus,Food,barracudinas,3
127029,Thunnus thynnus,Food,fish,3
127029,Thunnus thynnus,Food,hake,3
127029,Thunnus thynnus,Food,horse mackerel,3
127029,Thunnus thynnus,Food,anchovy,3.2
127029,Thunnus thynnus,Food,anchovy,3.2
127029,Thunnus thynnus,Food,sauries,3.2
127029,Thunnus thynnus,Food,small schooling fish,3.2
127029,Thunnus thynnus,Aggregation,school,4
127068,Sphyraena sphyraena,Salinity,marine,2
127068,Sphyraena sphyraena,Temperature,subtropical,2.6
127068,Sphyraena sphyraena,Aggregation,school,4
127068,Sphyraena sphyraena,Behavior,epipelagic,3.2
127068,Sphyraena sphyraena,Associates,small pelagic fish,2.8
127068,Sphyraena sphyraena,food,cephalopods,2.5
127068,Sphyraena sphyraena,food,crustaceans,2
127068,Sphyraena sphyraena,food,fish,3
127068,Sphyraena sphyraena,food,pelagic fish,3
127068,Sphyraena sphyraena,Habitat,coastal,2
127068,Sphyraena sphyraena,Habitat,offshore,2
127076,Stromateus fiatola,Salinity,marine,2
127076,Stromateus fiatola,Temperature,subtropical,2.6
127076,Stromateus fiatola,Aggregation,large school,5
127076,Stromateus fiatola,Aggregation,school,4
127076,Stromateus fiatola,Behavior,benthopelagic,2
127076,Stromateus fiatola,Associates,floating weeds,2
127076,Stromateus fiatola,Associates,jellyfish,1.8
127076,Stromateus fiatola,Associates,jellyfish,1.8
127076,Stromateus fiatola,food,jellyfish,1.6
127076,Stromateus fiatola,food,small fish,3.2
127076,Stromateus fiatola,food,zooplankton,1.8
127076,Stromateus fiatola,Habitat,continental shelf,2
127076,Stromateus fiatola,Habitat,inshore,1.3
127076,Stromateus fiatola,Habitat,neritic,2
127076,Stromateus fiatola,Habitat,oceanic,3
127087,Benthodesmus simonyi,Habitat,deep benthic,3
127087,Benthodesmus simonyi,Habitat,oceanic,3
127087,Benthodesmus simonyi,Habitat,seamount,3
127087,Benthodesmus simonyi,Habitat,underwater rise,3
127087,Benthodesmus simonyi,Habitat,continental slope,2.5
127087,Benthodesmus simonyi,Salinity,marine,2
127087,Benthodesmus simonyi,Behavior,benthopelagic,2
127087,Benthodesmus simonyi,Behavior,mesopelagic,3
127088,Lepidopus caudatus,Habitat,deep benthic,3
127088,Lepidopus caudatus,Habitat,inshore,1.3
127088,Lepidopus caudatus,Habitat,seamount,3
127088,Lepidopus caudatus,Habitat,seaward reef,1.7
127088,Lepidopus caudatus,Habitat,continental slope,2.5
127088,Lepidopus caudatus,Habitat,continental shelf,2
127088,Lepidopus caudatus,Salinity,marine,2
127088,Lepidopus caudatus,Behavior,benthopelagic,2
127088,Lepidopus caudatus,Behavior,mesopelagic,3
127088,Lepidopus caudatus,Food,crustaceans,2
127088,Lepidopus caudatus,Food,small squid,2.6
127088,Lepidopus caudatus,Food,small fish,3.2
127088,Lepidopus caudatus,Aggregation,school,4
127089,Trichiurus lepturus,Salinity,brackish,1
127089,Trichiurus lepturus,Salinity,marine,2
127089,Trichiurus lepturus,Temperature,subtropical,2.6
127089,Trichiurus lepturus,Temperature,temperate,2
127089,Trichiurus lepturus,Temperature,warm temperate,2.4
127089,Trichiurus lepturus,Aggregation,school,4
127089,Trichiurus lepturus,Behavior,benthopelagic,2
127089,Trichiurus lepturus,Behavior,nyctoepipelagic,3.2
127089,Trichiurus lepturus,food,crustaceans,2
127089,Trichiurus lepturus,food,euphausiids,2.2
127089,Trichiurus lepturus,food,fish,3
127089,Trichiurus lepturus,food,planktonic crustaceans,1.8
127089,Trichiurus lepturus,food,small fish,3.2
127089,Trichiurus lepturus,food,squids,2.6
127089,Trichiurus lepturus,Habitat,coastal,2
127089,Trichiurus lepturus,Habitat,continental shelf,2
127089,Trichiurus lepturus,Habitat,estuaries,1
127094,Xiphias gladius,Temperature,cold water,1.6
127094,Xiphias gladius,Temperature,temperate,2
127094,Xiphias gladius,Temperature,tropical,3
127094,Xiphias gladius,Habitat,coastal,2
127094,Xiphias gladius,Habitat,oceanic,3
127094,Xiphias gladius,Salinity,marine,2
127094,Xiphias gladius,Behavior,pelagic,3
127094,Xiphias gladius,Behavior,epipelagic,3.2
127094,Xiphias gladius,food,crustaceans,2
127094,Xiphias gladius,food,squids,2.6
127094,Xiphias gladius,food,Atlantic mackerel,3
127094,Xiphias gladius,food,barracudinas,3
127094,Xiphias gladius,food,fish,3
127094,Xiphias gladius,food,redfish,3
127094,Xiphias gladius,food,silver hake,3
127094,Xiphias gladius,food,herring,3.2
127094,Xiphias gladius,food,lanternfish,3.2
127254,Sebastes mentella,Salinity,marine,2
127254,Sebastes mentella,Aggregation,school,4
127254,Sebastes mentella,Behavior,bathypelagic,2.5
127254,Sebastes mentella,Behavior,demersal,1
127254,Sebastes mentella,Behavior,epibenthic,1.7
127254,Sebastes mentella,Behavior,pelagic,3
127254,Sebastes mentella,Behavior,mesopelagic,3
127254,Sebastes mentella,food,cephalopods,2.5
127254,Sebastes mentella,food,chaetognaths,1.8
127254,Sebastes mentella,food,euphausiids,2.2
127254,Sebastes mentella,food,hyperiids,1.8
127254,Sebastes mentella,food,small fish,3.2
127254,Sebastes mentella,Habitat,oceanic,3
127268,Melamphaes microps,Salinity,marine,2
127268,Melamphaes microps,Temperature,antarctic,1
127268,Melamphaes microps,Temperature,arctic,1
127268,Melamphaes microps,Behavior,bathypelagic,2.5
127268,Melamphaes microps,Habitat,oceanic,3
127282,Cyclothone acclinidens,Salinity,marine,2
127282,Cyclothone acclinidens,Temperature,subtropical,2.6
127282,Cyclothone acclinidens,Temperature,tropical,3
127282,Cyclothone acclinidens,Behavior,bathypelagic,2.5
127282,Cyclothone acclinidens,Behavior,mesopelagic,3
127282,Cyclothone acclinidens,food,zooplankton,1.8
127282,Cyclothone acclinidens,Habitat,oceanic,3
127286,Cyclothone microdon,Salinity,marine,2
127286,Cyclothone microdon,Temperature,boreal,1.3
127286,Cyclothone microdon,Temperature,subtropical,2.6
127286,Cyclothone microdon,Temperature,temperate,2
127286,Cyclothone microdon,Temperature,tropical,3
127286,Cyclothone microdon,Behavior,bathypelagic,2.5
127286,Cyclothone microdon,Behavior,mesopelagic,3
127286,Cyclothone microdon,food,zooplankton,1.8
127286,Cyclothone microdon,Habitat,oceanic,3
127288,Cyclothone pallida,Salinity,marine,2
127288,Cyclothone pallida,Temperature,temperate,2
127288,Cyclothone pallida,Temperature,tropical,3
127288,Cyclothone pallida,Behavior,bathypelagic,2.5
127288,Cyclothone pallida,Behavior,mesopelagic,3
127288,Cyclothone pallida,Habitat,oceanic,3
127292,Diplophos taenia,Salinity,marine,2
127292,Diplophos taenia,Temperature,subtropical,2.6
127292,Diplophos taenia,Temperature,tropical,3
127292,Diplophos taenia,Behavior,bathypelagic,2.5
127292,Diplophos taenia,Behavior,mesopelagic,3
127293,Gonostoma atlanticum,Salinity,marine,2
127293,Gonostoma atlanticum,Temperature,subtropical,2.6
127293,Gonostoma atlanticum,Temperature,tropical,3
127293,Gonostoma atlanticum,Behavior,bathypelagic,2.5
127293,Gonostoma atlanticum,Behavior,mesopelagic,3
127293,Gonostoma atlanticum,food,shrimps,2.2
127297,Margrethia obtusirostra,Salinity,marine,2
127297,Margrethia obtusirostra,Temperature,subtropical,2.6
127297,Margrethia obtusirostra,Temperature,tropical,3
127297,Margrethia obtusirostra,Behavior,bathypelagic,2.5
127297,Margrethia obtusirostra,Behavior,mesopelagic,3
127297,Margrethia obtusirostra,food,crustaceans,2
127297,Margrethia obtusirostra,food,fish,3
127297,Margrethia obtusirostra,food,shrimps,2.2
127297,Margrethia obtusirostra,food,zooplankton,1.8
127297,Margrethia obtusirostra,Habitat,continental slope,2.5
127297,Margrethia obtusirostra,Habitat,islands,2.2
127297,Margrethia obtusirostra,Habitat,oceanic,3
127299,Pollichthys mauli,Salinity,marine,2
127299,Pollichthys mauli,Behavior,bathypelagic,2.5
127299,Pollichthys mauli,Behavior,mesopelagic,3
127299,Pollichthys mauli,food,small crustaceans,1.4
127299,Pollichthys mauli,Habitat,oceanic,3
127300,Polymetme corythaeola,Salinity,marine,2
127300,Polymetme corythaeola,Behavior,bathydemersal,1.2
127300,Polymetme corythaeola,Behavior,benthopelagic,2
127300,Polymetme corythaeola,Behavior,mesopelagic,3
127300,Polymetme corythaeola,Habitat,continental slope,2.5
127300,Polymetme corythaeola,Habitat,island,2.2
127300,Polymetme corythaeola,Habitat,seamount,2.8
127303,Vinciguerria nimbaria,Salinity,marine,2
127303,Vinciguerria nimbaria,Temperature,temperate,2
127303,Vinciguerria nimbaria,Temperature,tropical,3
127303,Vinciguerria nimbaria,Behavior,bathypelagic,2.5
127303,Vinciguerria nimbaria,Behavior,epipelagic,3.2
127303,Vinciguerria nimbaria,Behavior,mesopelagic,3
127303,Vinciguerria nimbaria,Behavior,nyctoepipelagic,3.2
127303,Vinciguerria nimbaria,food,copepods,1.8
127303,Vinciguerria nimbaria,Habitat,oceanic,3
127304,Vinciguerria poweriae,Salinity,marine,2
127304,Vinciguerria poweriae,Temperature,subtropical,2.6
127304,Vinciguerria poweriae,Temperature,temperate,2
127304,Vinciguerria poweriae,Temperature,tropical,3
127304,Vinciguerria poweriae,Behavior,bathypelagic,2.5
127304,Vinciguerria poweriae,Behavior,epipelagic,3.2
127304,Vinciguerria poweriae,Behavior,mesopelagic,3
127304,Vinciguerria poweriae,Behavior,nyctoepipelagic,3.2
127304,Vinciguerria poweriae,food,small crustaceans,1.4
127304,Vinciguerria poweriae,Habitat,oceanic,3
127307,Argyropelecus affinis,Salinity,marine,2
127307,Argyropelecus affinis,Behavior,bathypelagic,2.5
127307,Argyropelecus affinis,Behavior,mesopelagic,3
127307,Argyropelecus affinis,Food,crustaceans,2
127307,Argyropelecus affinis,Food,salps and medusa,1.6
127307,Argyropelecus affinis,Food,zooplankton,1.8
127307,Argyropelecus affinis,Habitat,oceanic,3
127309,Argyropelecus hemigymnus,Salinity,marine,2
127309,Argyropelecus hemigymnus,Temperature,subtropical,2.6
127309,Argyropelecus hemigymnus,Temperature,tropical,3
127309,Argyropelecus hemigymnus,Aggregation,group,3
127309,Argyropelecus hemigymnus,Aggregation,solitary,1
127309,Argyropelecus hemigymnus,Behavior,bathypelagic,2.5
127309,Argyropelecus hemigymnus,Behavior,mesopelagic,3
127309,Argyropelecus hemigymnus,Food,fish,3
127309,Argyropelecus hemigymnus,Food,zooplankton,1.8
127309,Argyropelecus hemigymnus,Habitat,oceanic,3
127312,Maurolicus muelleri,Salinity,marine,2
127312,Maurolicus muelleri,Temperature,sub-antarctic,1.3
127312,Maurolicus muelleri,Temperature,sub-arctic,1.3
127312,Maurolicus muelleri,Temperature,subtropical,2.6
127312,Maurolicus muelleri,Temperature,tropical,3
127312,Maurolicus muelleri,Behavior,bathypelagic,2.5
127312,Maurolicus muelleri,Behavior,mesopelagic,3
127312,Maurolicus muelleri,food,copepods,1.8
127312,Maurolicus muelleri,food,shrimps,2.2
127312,Maurolicus muelleri,Habitat,continental shelf,2
127312,Maurolicus muelleri,Habitat,continental slope,2.5
127312,Maurolicus muelleri,Habitat,oceanic,3
127312,Maurolicus muelleri,Habitat,seamount,2.8
127314,Sternoptyx diaphana,Salinity,marine,2
127314,Sternoptyx diaphana,Temperature,tropical,3
127314,Sternoptyx diaphana,Behavior,bathypelagic,2.5
127314,Sternoptyx diaphana,Behavior,mesopelagic,3
127314,Sternoptyx diaphana,food,amphipods,1.8
127314,Sternoptyx diaphana,food,copepods,1.8
127314,Sternoptyx diaphana,food,euphausiids,2.2
127314,Sternoptyx diaphana,food,fish,3
127314,Sternoptyx diaphana,food,ostracods,1.8
127314,Sternoptyx diaphana,Habitat,deep benthic,2.5
127314,Sternoptyx diaphana,Habitat,oceanic,3
127316,Valenciennellus tripunctulatus,Salinity,marine,2
127316,Valenciennellus tripunctulatus,Temperature,temperate,2
127316,Valenciennellus tripunctulatus,Temperature,tropical,3
127316,Valenciennellus tripunctulatus,Behavior,bathypelagic,2.5
127316,Valenciennellus tripunctulatus,Behavior,mesopelagic,3
127316,Valenciennellus tripunctulatus,food,copepods,1.8
127316,Valenciennellus tripunctulatus,Habitat,deep benthic,2.5
127316,Valenciennellus tripunctulatus,Habitat,oceanic,3
127322,Astronesthes gemmifer,Salinity,marine,2
127322,Astronesthes gemmifer,Behavior,bathypelagic,2.5
127322,Astronesthes gemmifer,Behavior,epipelagic,3.2
127322,Astronesthes gemmifer,Behavior,mesopelagic,3
127322,Astronesthes gemmifer,Food,crustaceans,2
127322,Astronesthes gemmifer,Food,fish,3
127322,Astronesthes gemmifer,Habitat,oceanic,3
127324,Astronesthes leucopogon,Salinity,marine,2
127324,Astronesthes leucopogon,Behavior,bathypelagic,2.5
127324,Astronesthes leucopogon,Food,crustaceans,2
127324,Astronesthes leucopogon,Food,fish,3
127324,Astronesthes leucopogon,Habitat,oceanic,3
127326,Astronesthes micropogon,Salinity,marine,2
127326,Astronesthes micropogon,Behavior,bathypelagic,2.5
127326,Astronesthes micropogon,Food,crustaceans,2
127326,Astronesthes micropogon,Food,fish,3
127326,Astronesthes micropogon,Habitat,oceanic,3
127328,Astronesthes niger,Salinity,marine,2
127328,Astronesthes niger,Behavior,bathypelagic,2.5
127328,Astronesthes niger,Behavior,mesopelagic,3
127328,Astronesthes niger,Food,crustaceans,2
127328,Astronesthes niger,Food,fish,3
127328,Astronesthes niger,Habitat,oceanic,3
127335,Borostomias elucens,Salinity,marine,2
127335,Borostomias elucens,Behavior,bathypelagic,2.5
127335,Borostomias elucens,food,crustaceans,2
127335,Borostomias elucens,food,fish,3
127335,Borostomias elucens,Habitat,oceanic,3
127338,Chauliodus sloani,Salinity,marine,2
127338,Chauliodus sloani,Temperature,temperate,2
127338,Chauliodus sloani,Behavior,bathypelagic,2.5
127338,Chauliodus sloani,food,crustaceans,2
127338,Chauliodus sloani,food,fish,3
127338,Chauliodus sloani,Habitat,oceanic,3
127348,Eustomias schmidti,Salinity,marine,2
127348,Eustomias schmidti,Behavior,bathypelagic,2.5
127348,Eustomias schmidti,Behavior,epipelagic,3.2
127348,Eustomias schmidti,Behavior,mesopelagic,3
127354,Idiacanthus fasciola,Salinity,marine,2
127354,Idiacanthus fasciola,Behavior,bathypelagic,2.5
127354,Idiacanthus fasciola,Behavior,mesopelagic,3
127354,Idiacanthus fasciola,food,fish,3
127354,Idiacanthus fasciola,Habitat,oceanic,3
127355,Leptostomias gladiator,Salinity,marine,2
127355,Leptostomias gladiator,Behavior,bathypelagic,2.5
127355,Leptostomias gladiator,Behavior,mesopelagic,3
127355,Leptostomias gladiator,food,crustaceans,2
127355,Leptostomias gladiator,food,fish,3
127355,Leptostomias gladiator,Habitat,oceanic,3
127373,Rhadinesthes decimus,Salinity,marine,2
127373,Rhadinesthes decimus,Temperature,temperate,2
127373,Rhadinesthes decimus,Temperature,tropical,3
127373,Rhadinesthes decimus,Behavior,bathypelagic,2.5
127373,Rhadinesthes decimus,Behavior,mesopelagic,3
127373,Rhadinesthes decimus,food,crustaceans,2
127373,Rhadinesthes decimus,food,midwater fish,3.2
127373,Rhadinesthes decimus,Habitat,oceanic,3
127374, Stomias boa,Salinity,marine,2
127374, Stomias boa,Temperature,subtropical,2.6
127374, Stomias boa,Temperature,temperate,2
127374, Stomias boa,Behavior,bathypelagic,2.5
127374, Stomias boa,food,crustaceans,2
127374, Stomias boa,food,midwater fish,3.2
127374, Stomias boa,Habitat,oceanic,3
127378,Macroramphosus scolopax,Salinity,marine,2
127378,Macroramphosus scolopax,Temperature,subtropical,2.6
127378,Macroramphosus scolopax,Temperature,temperate,2
127378,Macroramphosus scolopax,Aggregation,school,4
127378,Macroramphosus scolopax,Behavior,benthopelagic,2
127378,Macroramphosus scolopax,Behavior,demersal,1
127378,Macroramphosus scolopax,Behavior,pelagic,3
127378,Macroramphosus scolopax,food,benthic invertebrates,1.4
127378,Macroramphosus scolopax,food,zooplankton,1.8
127378,Macroramphosus scolopax,Habitat,continental shelf,2
127378,Macroramphosus scolopax,Habitat,oceanic,3
127378,Macroramphosus scolopax,Habitat,seamount,2.8
127396,Balistes punctatus,Temperature,tropical,3
127396,Balistes punctatus,Habitat,coastal,2
127396,Balistes punctatus,Salinity,marine,2
127396,Balistes punctatus,Behavior,demersal,1
127396,Balistes punctatus,food,bivalves,1.4
127396,Balistes punctatus,food,crabs,2
127398,Canthidermis maculata,Temperature,temperate,2
127398,Canthidermis maculata,Temperature,tropical,3
127398,Canthidermis maculata,Temperature,subtropical,2.6
127398,Canthidermis maculata,Habitat,reef-associated,1.5
127398,Canthidermis maculata,Habitat,coastal,2
127398,Canthidermis maculata,Habitat,offshore,2.5
127398,Canthidermis maculata,Salinity,marine,2
127398,Canthidermis maculata,Associates,floating objects,2.2
127398,Canthidermis maculata,Associates,floating Sargassum mats,2
127398,Canthidermis maculata,Behavior,epipelagic,3.2
127398,Canthidermis maculata,food,zooplankton,1.8
127398,Canthidermis maculata,Aggregation,large school,5
127399,Canthidermis sufflamen,Temperature,tropical,3
127399,Canthidermis sufflamen,Habitat,reef-associated,1.5
127399,Canthidermis sufflamen,Habitat,neritic,2
127399,Canthidermis sufflamen,Habitat,seaward reef,1.7
127399,Canthidermis sufflamen,Salinity,marine,2
127399,Canthidermis sufflamen,Associates,floating objects,2.2
127399,Canthidermis sufflamen,Associates,floating Sargassum mats,2
127399,Canthidermis sufflamen,Associates,sargassum,2
127399,Canthidermis sufflamen,Behavior,epipelagic,3.2
127399,Canthidermis sufflamen,food,sea urchins,1.4
127399,Canthidermis sufflamen,food,zooplankton,1.8
127399,Canthidermis sufflamen,Aggregation,solitary,1
127399,Canthidermis sufflamen,Aggregation,group,3
127401,Diodon eydouxii,Temperature,tropical,3
127401,Diodon eydouxii,Temperature,subtropical,2.6
127401,Diodon eydouxii,Habitat,oceanic,3
127401,Diodon eydouxii,Habitat,coastal,2
127401,Diodon eydouxii,Salinity,marine,2
127401,Diodon eydouxii,Behavior,pelagic,3
127401,Diodon eydouxii,Behavior,epipelagic,3.2
127401,Diodon eydouxii,food,fish larvae,1.8
127401,Diodon eydouxii,food,zooplankton,1.8
127401,Diodon eydouxii,food,pelagic crustaceans,1.8
127401,Diodon eydouxii,food,zooplankton,1.8
127401,Diodon eydouxii,food,bony fish,3
127401,Diodon eydouxii,Aggregation,school,4
127403,Diodon hystrix,Temperature,tropical,3
127403,Diodon hystrix,Temperature,subtropical,2.6
127403,Diodon hystrix,Habitat,reef-associated,1.5
127403,Diodon hystrix,Habitat,neritic,2
127403,Diodon hystrix,Habitat,estuaries,1
127403,Diodon hystrix,Habitat,seaward reef,1.7
127403,Diodon hystrix,Habitat,lagoon,1
127403,Diodon hystrix,Habitat,reef,1.5
127403,Diodon hystrix,Salinity,marine,2
127403,Diodon hystrix,Behavior,demersal,1
127403,Diodon hystrix,Behavior,pelagic,3
127403,Diodon hystrix,food,hard shelled invertebrates,1.4
127403,Diodon hystrix,food,sea urchins,1.4
127403,Diodon hystrix,food,gastropods,1.5
127403,Diodon hystrix,food,hermit crabs,2
127403,Diodon hystrix,Aggregation,solitary,1
127404,Masturus lanceolatus,Temperature,subtropical,2.6
127404,Masturus lanceolatus,Habitat,oceanic,3
127404,Masturus lanceolatus,Salinity,brackish,1
127404,Masturus lanceolatus,Salinity,marine,2
127404,Masturus lanceolatus,Behavior,bathypelagic,2.5
127405,Mola mola,Temperature,temperate,2
127405,Mola mola,Temperature,subtropical,2.6
127405,Mola mola,Temperature,tropical,3
127405,Mola mola,Habitat,oceanic,3
127405,Mola mola,Salinity,marine,2
127405,Mola mola,Associates,goose barnacles,1
127405,Mola mola,Behavior,pelagic,3
127405,Mola mola,Behavior,drifting surface,3.2
127405,Mola mola,food,brittle stars,1.4
127405,Mola mola,food,mollusks,1.5
127405,Mola mola,food,jellyfish,1.6
127405,Mola mola,food,zooplankton,1.8
127405,Mola mola,food,crustaceans,2
127405,Mola mola,food,fish,3
127406,Ranzania laevis,Temperature,tropical,3
127406,Ranzania laevis,Temperature,subtropical,2.6
127406,Ranzania laevis,Habitat,oceanic,3
127406,Ranzania laevis,Salinity,marine,2
127406,Ranzania laevis,Behavior,pelagic,3
127406,Ranzania laevis,Behavior,epipelagic,3.2
127406,Ranzania laevis,food,planktonic crustaceans,1.8
127406,Ranzania laevis,Aggregation,solitary,1
127406,Ranzania laevis,Aggregation,large school,5
127407,Aluterus monoceros,Temperature,tropical,3
127407,Aluterus monoceros,Temperature,subtropical,2.6
127407,Aluterus monoceros,Habitat,reef,1.5
127407,Aluterus monoceros,Habitat,reef-associated,1.5
127407,Aluterus monoceros,Habitat,neritic,2
127407,Aluterus monoceros,Habitat,reef,1.5
127407,Aluterus monoceros,Salinity,marine,2
127407,Aluterus monoceros,Associates,floating objects,2.2
127407,Aluterus monoceros,Associates,jellyfish,1.8
127407,Aluterus monoceros,Behavior,benthopelagic,2
127407,Aluterus monoceros,food,benthic organisms,1.4
127407,Aluterus monoceros,Aggregation,solitary,1
127407,Aluterus monoceros,Aggregation,pair,2
127407,Aluterus monoceros,Aggregation,group,3
127414,Lagocephalus lagocephalus,Temperature,tropical,3
127414,Lagocephalus lagocephalus,Temperature,subtropical,2.6
127414,Lagocephalus lagocephalus,Temperature,temperate,2
127414,Lagocephalus lagocephalus,Habitat,estuaries,1
127414,Lagocephalus lagocephalus,Habitat,neritic,2
127414,Lagocephalus lagocephalus,Habitat,oceanic,3
127414,Lagocephalus lagocephalus,Salinity,marine,2
127414,Lagocephalus lagocephalus,Behavior,benthopelagic,2
127414,Lagocephalus lagocephalus,Behavior,pelagic,3
127414,Lagocephalus lagocephalus,food,crustaceans,2
127414,Lagocephalus lagocephalus,food,squids,2.6
127420,Grammicolepis brachiusculus,Salinity,marine,2
127420,Grammicolepis brachiusculus,Behavior,bathypelagic,2.5
127420,Grammicolepis brachiusculus,Behavior,benthopelagic,2
127426,Zenopsis conchifer,Temperature,subtropical,2.6
127426,Zenopsis conchifer,Temperature,tropical,3
127426,Zenopsis conchifer,Habitat,continental slope,2.5
127426,Zenopsis conchifer,Habitat,continental shelf,2
127426,Zenopsis conchifer,Habitat,oceanic,3
127426,Zenopsis conchifer,Habitat,coastal,2
127426,Zenopsis conchifer,Habitat,land mass,2
127426,Zenopsis conchifer,Salinity,marine,2
127426,Zenopsis conchifer,Behavior,benthopelagic,2
127426,Zenopsis conchifer,Behavior,mesopelagic,3
127426,Zenopsis conchifer,food,cephalopods,2
127426,Zenopsis conchifer,food,crustaceans,2
127426,Zenopsis conchifer,food,squids,2.6
127426,Zenopsis conchifer,food,fish,3
127426,Zenopsis conchifer,Aggregation,school,4
151174,Scomber colias,Salinity,brackish,1
151174,Scomber colias,Salinity,marine,2
151174,Scomber colias,Temperature,temperate,2
151174,Scomber colias,Temperature,warm water,2.4
151174,Scomber colias,Behavior,pelagic,3
151174,Scomber colias,Associates,other fish,2.8
151174,Scomber colias,food,cephalopods,2.5
151174,Scomber colias,food,copepods,1.8
151174,Scomber colias,food,crustaceans,2
151174,Scomber colias,food,small pelagic fish,3.2
151174,Scomber colias,food,squids,2.6
151174,Scomber colias,food,zooplankton,1.8
151174,Scomber colias,Habitat,coastal,2
151324,Sebastes norvegicus,Salinity,marine,2
151324,Sebastes norvegicus,Temperature,temperate,2
151324,Sebastes norvegicus,Behavior,demersal,1
151324,Sebastes norvegicus,Behavior,pelagic,3
151324,Sebastes norvegicus,food,capelins,3.2
151324,Sebastes norvegicus,food,ctenophores,1.6
151324,Sebastes norvegicus,food,euphausiids,2.2
151324,Sebastes norvegicus,food,herring,3.2
151324,Sebastes norvegicus,Habitat,inshore,1.3
151324,Sebastes norvegicus,Habitat,oceanic,3
151324,Sebastes norvegicus,Habitat,offshore,2
151482,Pomatomus saltatrix,Temperature,subtropical,2.6
151482,Pomatomus saltatrix,Habitat,continental shelf,2
151482,Pomatomus saltatrix,Habitat,coastal,2
151482,Pomatomus saltatrix,Habitat,oceanic,3
151482,Pomatomus saltatrix,Habitat,oceanic,3
151482,Pomatomus saltatrix,Habitat,estuaries,1
151482,Pomatomus saltatrix,Salinity,marine,2
151482,Pomatomus saltatrix,Salinity,brackish,1
151482,Pomatomus saltatrix,Associates,billfish,3
151482,Pomatomus saltatrix,Associates,large pelagics,3
151482,Pomatomus saltatrix,Associates,sharks,3.2
151482,Pomatomus saltatrix,Behavior,pelagic,3
151482,Pomatomus saltatrix,Food,cephalopods,2
151482,Pomatomus saltatrix,Food,crustaceans,2
151482,Pomatomus saltatrix,Food,squids,2.6
151482,Pomatomus saltatrix,Food,fish,3
151482,Pomatomus saltatrix,Food,atherinids,3.2
151482,Pomatomus saltatrix,Food,engraulids,3.2
151482,Pomatomus saltatrix,Aggregation,group,3
151482,Pomatomus saltatrix,Aggregation,school,4
154721,Balistes capriscus,Temperature,tropical,3
154721,Balistes capriscus,Temperature,subtropical,2.6
154721,Balistes capriscus,Habitat,artificial reef,1.5
154721,Balistes capriscus,Habitat,reef-associated,1.5
154721,Balistes capriscus,Habitat,neritic,2
154721,Balistes capriscus,Habitat,inshore,1.3
154721,Balistes capriscus,Habitat,estuaries,1
154721,Balistes capriscus,Salinity,marine,2
154721,Balistes capriscus,Associates,floating Sargassum mats,2
154721,Balistes capriscus,food,benthic invertebrates,1.4
154721,Balistes capriscus,food,mollusks,1.5
154721,Balistes capriscus,food,crustaceans,2
154721,Balistes capriscus,Aggregation,solitary,1
154721,Balistes capriscus,Aggregation,small group,3
158508,Carcharhinus acronotus,Temperature,subtropical,2.6
158508,Carcharhinus acronotus,Habitat,reef-associated,1.5
158508,Carcharhinus acronotus,Habitat,coastal,2
158508,Carcharhinus acronotus,Habitat,continental shelf,2
158508,Carcharhinus acronotus,Habitat,island,2.5
158508,Carcharhinus acronotus,Salinity,marine,2
158508,Carcharhinus acronotus,food,fish,3
158510,Rhizoprionodon terraenovae,Temperature,tropical,3
158510,Rhizoprionodon terraenovae,Temperature,warm temperate,2.4
158510,Rhizoprionodon terraenovae,Temperature,subtropical,2.6
158510,Rhizoprionodon terraenovae,Habitat,neritic,2
158510,Rhizoprionodon terraenovae,Habitat,intertidal,1.1
158510,Rhizoprionodon terraenovae,Habitat,offshore,2.5
158510,Rhizoprionodon terraenovae,Habitat,continental shelf,2
158510,Rhizoprionodon terraenovae,Habitat,continental slope,2.5
158510,Rhizoprionodon terraenovae,Habitat,estuaries,1
