step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
11,11,4.404604205322266,0.0522,mean: 4.740597286736963,mean: 0.015153124999999996,1749066684.3214471,2025/06/05 04:51:24,186.06380009651184,3.1m,85.07935070991516,63.451995611190796,0.7503573894500732,,,,
12,12,4.386337683868408,0.0574,mean: 4.759476060926913,mean: 0.015581249999999996,1749066706.1292799,2025/06/05 04:51:46,207.87163281440735,3.5m,95.36054873466492,69.13519525527954,0.878655195236206,4.375541625213623,0.0576,mean: 4.797036480593681,mean: 0.015796875000000005
13,13,4.36806548614502,0.0608,mean: 4.7704734445214285,mean: 0.016021874999999998,1749066718.5987659,2025/06/05 04:51:58,220.34111881256104,3.7m,100.95352721214294,74.7283091545105,0.9405107498168945,,,,
14,14,4.352220910644531,0.0648,mean: 4.793644641005991,mean: 0.016421875,1749066740.253911,2025/06/05 04:52:20,241.99626398086548,4.0m,110.87777495384216,80.39831781387329,1.0026798248291016,4.363281925964356,0.0589,mean: 4.7769056844592095,mean: 0.016192187500000003
15,15,4.337948876953125,0.0614,mean: 4.8081023797512055,mean: 0.016328124999999992,1749066753.1173215,2025/06/05 04:52:33,254.85967445373535,4.2m,116.76508212089539,86.28575038909912,1.085571050643921,,,,
16,16,4.3213949958801265,0.0672,mean: 4.824131856834887,mean: 0.016153124999999997,1749066774.8522527,2025/06/05 04:52:54,276.5946056842804,4.6m,126.7964186668396,91.95142793655396,1.1455957889556885,4.315323936462402,0.0654,mean: 4.906135214900969,mean: 0.016235937500000006
17,17,4.305559980773926,0.0716,mean: 4.84373613381386,mean: 0.0163625,1749066787.6020455,2025/06/05 04:53:07,289.34439849853516,4.8m,132.56934690475464,97.724524974823,1.206411361694336,,,,
18,18,4.292050333404541,0.0706,mean: 4.861240323352815,mean: 0.016740625,1749066809.0400512,2025/06/05 04:53:29,310.78240418434143,5.2m,142.4844958782196,103.59596276283264,1.2683913707733154,4.30896223449707,0.0746,mean: 4.848805367743967,mean: 0.016815625000000004
19,19,4.274691600036621,0.0796,mean: 4.882817872965336,mean: 0.016878124999999997,1749066821.8704715,2025/06/05 04:53:41,323.61282444000244,5.4m,148.24805283546448,109.35969400405884,1.3278954029083252,,,,
20,20,4.260349440002441,0.0862,mean: 4.910069716238977,mean: 0.01715312499999999,1749066844.0991945,2025/06/05 04:54:04,345.84154748916626,5.8m,158.44558572769165,115.26925730705261,1.395242691040039,4.296762261962891,0.0818,mean: 4.898132782208921,mean: 0.017026562500000002
21,21,4.252028694915771,0.082,mean: 4.9379629852414135,mean: 0.017068749999999997,1749066856.6019218,2025/06/05 04:54:16,358.3442747592926,6.0m,164.12945866584778,120.95325946807861,1.455794334411621,,,,
22,22,4.234750431823731,0.0852,mean: 4.952584650564193,mean: 0.017221875,1749066878.1132426,2025/06/05 04:54:38,379.8555955886841,6.3m,174.07021498680115,126.74431824684143,1.517625093460083,4.24490623626709,0.0791,mean: 5.099298891746997,mean: 0.017010937499999997
23,23,4.228946276092529,0.0858,mean: 4.980662736189364,mean: 0.017193749999999997,1749066890.98821,2025/06/05 04:54:50,392.73056292533875,6.5m,179.87041234970093,132.54464960098267,1.5827901363372803,,,,
24,24,4.211686727905273,0.09,mean: 5.000733371055127,mean: 0.01715625,1749066912.4876425,2025/06/05 04:55:12,414.2299954891205,6.9m,190.07791924476624,138.41214776039124,1.645078420639038,4.210224584197998,0.0866,mean: 5.091301220428943,mean: 0.017328125
25,25,4.196680861663818,0.0956,mean: 5.023591330498457,mean: 0.017462499999999995,1749066925.271584,2025/06/05 04:55:25,427.01393699645996,7.1m,195.89246678352356,144.22682166099548,1.7611639499664307,,,,
26,26,4.182717058563233,0.0932,mean: 5.049544073116781,mean: 0.017709375,1749066945.3721073,2025/06/05 04:55:45,447.11446022987366,7.5m,205.16176581382751,149.36920356750488,1.8230857849121094,4.186659286499023,0.0873,mean: 5.211731141626835,mean: 0.017373437499999998
27,27,4.169152074432373,0.0962,mean: 5.077267393451929,mean: 0.017528124999999988,1749066958.1812716,2025/06/05 04:55:58,459.92362451553345,7.7m,210.95268774032593,155.1603240966797,1.8916661739349365,,,,
