acceptedNameUsageID,Scientific name,Depth0_Top,Depth0_Bottom,Depth0_midPoint,Depth1_Top,Depth1_Bottom,Depth1_midPoint,Lat0_Top,Lat0_Bottom,Lat0_midPoint,Lon0_Top,Lon0_Bottom,Lon0_midPoint,common size0_Top,common size0_Bottom,common size0_midPoint,max size0_Top,max size0_Bottom,max size0_midPoint,Temperature0_Top,Temperature0_Bottom,Temperature0_midPoint,Lon1_Top,Lon1_Bottom,Lon1_midPoint,max size1_Top,max size1_Bottom,max size1_midPoint,Lat1_Top,Lat1_Bottom,Lat1_midPoint,Depth2_Top,Depth2_Bottom,Depth2_midPoint,Temperature1_Top,Temperature1_Bottom,Temperature1_midPoint,Depth3_Top,Depth3_Bottom,Depth3_midPoint,max size2_Top,max size2_Bottom,max size2_midPoint,common size1_Top,common size1_Bottom,common size1_midPoint,common size2_Top,common size2_Bottom,common size2_midPoint,max size3_Top,max size3_Bottom,max size3_midPoint,spawning temperature0_Top,spawning temperature0_Bottom,spawning temperature0_midPoint,spawning temperature1_Top,spawning temperature1_Bottom,spawning temperature1_midPoint,spawning temperature2_Top,spawning temperature2_Bottom,spawning temperature2_midPoint,common size3_Top,common size3_Bottom,common size3_midPoint,common size4_Top,common size4_Bottom,common size4_midPoint,common size5_Top,common size5_Bottom,common size5_midPoint,spawning temparature0_Top,spawning temparature0_Bottom,spawning temparature0_midPoint,temperature0_Top,temperature0_Bottom,temperature0_midPoint,max size4_Top,max size4_Bottom,max size4_midPoint,max size5_Top,max size5_Bottom,max size5_midPoint,Behavior0_Bottom,Behavior0_Top,Behavior0_Average,Behavior0_# records,Food0_Bottom,Food0_Top,Food0_Average,Food0_# records,Habitat0_Bottom,Habitat0_Top,Habitat0_Average,Habitat0_# records,Salinity0_Bottom,Salinity0_Top,Salinity0_Average,Salinity0_# records,TemperatureT0_Bottom,TemperatureT0_Top,TemperatureT0_Average,TemperatureT0_# records,Aggregation0_Bottom,Aggregation0_Top,Aggregation0_Average,Aggregation0_# records,Associate0_Bottom,Associate0_Top,Associate0_Average,Associate0_# records,Behavior1_Bottom,Behavior1_Top,Behavior1_Average,Behavior1_# records,Food1_Bottom,Food1_Top,Food1_Average,Food1_# records,Habitat1_Bottom,Habitat1_Top,Habitat1_Average,Habitat1_# records,Salinity1_Bottom,Salinity1_Top,Salinity1_Average,Salinity1_# records,TemperatureT1_Bottom,TemperatureT1_Top,TemperatureT1_Average,TemperatureT1_# records,ICCAT Fisheries,LL,PS,Others
126757,Anarhichas denticulatus,100,900,,60,1700,,43,81,,-123.0,61.0,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,3.0,2.233333333,3,1.4,3.0,1.9,5,2.0,2.0,2.0,1,2.0,2.0,2.0,1,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
126783,Brama brama,0,1000,,0,200,,-35,30,,-180.0,180.0,,,,40.0,,,100.0,12,24,,,,,,,,-70,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.2,2.8,4,1.8,3.2,2.4,6,2.0,3.0,2.5,3,2.0,2.0,2.0,1,2.4,3.0,2.666666667,3,3.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126785,Pterycombus brama,25,400,,,,,-1,67,,-98.0,36.0,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,,,,,2.0,3.0,2.333333333,3,2.0,2.0,2.0,1,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
126786,Taractes asper,0,1000,,1,140,,-40,70,,-180.0,180.0,,,,,,,,,,,,,,,,,-35,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,,,,,2.0,3.0,2.5,4,2.0,2.0,2.0,1,2.0,3.0,2.466666667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
126787,Taractes rubescens,0,600,,,,,,,,,,,,,30.0,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.2,2.733333333,3,1.4,3.2,2.4,3,1.3,3.0,2.266666667,3,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
126788,Taractichthys longipinnis,0,500,,42,200,,-35,60,,-98.0,21.0,,,,,,,,10,,,,,,,,,-68,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.066666667,3,1.4,2.6,2.066666667,3,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,2.6,2.6,1,1.0,3.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
126802,Caranx crysos,0,100,,,,,-26,46,,-97.0,32.0,,,,40.0,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.4,3.0,2.2,3,1.0,3.0,2.0,5,1.0,2.0,1.5,2,2.6,3.0,2.8,2,4.0,4.0,4.0,1,2.0,2.0,2.0,2,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126803,Caranx hippos,1,200,,1,350,,-35,45,,-98.0,14.0,,,,75.0,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,3.0,2.2,3,0.0,2.0,1.416666667,6,1.0,2.0,1.5,2,2.6,2.6,2.6,1,1.0,4.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
126805,Caranx lugubris,3,380,,24,65,,-30,30,,-180.0,180.0,,,,70.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,3.0,3.0,3.0,1,1.5,3.0,2.25,4,2.0,2.0,2.0,1,2.6,2.6,2.6,1,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126807,Decapterus macarellus,40,200,,1,400,,-46,54,,-180.0,180.0,,,,30.0,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.066666667,3,1.8,1.8,1.8,1,2.0,3.0,2.5,4,2.0,2.0,2.0,1,2.6,2.6,2.6,1,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y
126809,Elagatis bipinnulata,1,150,,2,10,,-41,44,,-180.0,180.0,,,,90.0,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.4,3.2,2.133333333,3,1.5,3.0,2.0,4,2.0,2.0,2.0,1,2.6,2.6,2.6,1,5.0,5.0,5.0,1,2.2,2.2,2.2,2,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126811,Naucrates ductor,0,150,,0,300,,-43,61,,-180.0,180.0,,,,40.0,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.0,3.2,1.52,5,1.5,3.0,2.166666667,3,2.0,2.0,2.0,1,2.6,2.6,2.6,1,,,,,1.8,4.5,2.66,10,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126814,Selene dorsalis,20,100,,0,60,,-28,39,,,,,,,24.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2,2.0,3.2,2.6,2,1.0,3.0,1.825,4,1.0,2.0,1.5,2,2.6,2.6,2.6,1,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126816,Seriola dumerili,1,385,,18,72,,-36,49,,-98.0,128.0,,,,100.0,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,3.0,2.35,2,1.4,3.0,2.2,2,1.3,3.0,1.966666667,6,2.0,2.0,2.0,1,2.6,2.6,2.6,1,1.0,3.0,2.333333333,3,2.0,4.0,2.733333333,3,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
126818,Seriola rivoliana,3,250,,30,35,,-38,43,,-180.0,180.0,,,,90.0,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,3.0,2.233333333,3,1.4,3.0,2.2,2,1.5,2.5,1.875,4,2.0,2.0,2.0,1,2.0,2.6,2.3,2,3.0,3.0,3.0,1,2.2,2.2,2.2,1,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126820,Trachurus mediterraneus,5,250,,0,500,,16,50,,-20.0,43.0,,,,30.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.2,2.6,2,1.4,3.2,2.7,4,2.0,3.0,2.5,2,1.0,2.0,1.5,2,2.6,2.6,2.6,1,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
126821,Trachurus picturatus,305,370,,,,,-41,45,,-32.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,3,1.8,2.0,1.9,2,2.0,3.0,2.4,5,2.0,2.0,2.0,1,2.6,2.6,2.6,1,4.0,4.0,4.0,1,2.2,2.2,2.2,1,,,,,,,,,,,,,,,,,,,,,N,,,
126822,Trachurus trachurus,0,1050,,100,200,,-38,67,,-26.0,42.0,,,,22.0,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,2.0,3.0,2.525,4,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,2.6,2.6,1,5.0,5.0,5.0,1,1.8,1.8,1.8,1,,,,,,,,,,,,,,,,,,,,,N,,,
126823,Trachurus trecae,20,300,,,,,-19,35,,-26.0,14.0,,,,,,,,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,2.0,2.0,2.0,1,2.0,3.0,2.5,2,1.0,2.0,1.5,2,3.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y
126828,Spicara maena,30,90,,30,200,,28,47,,-19.0,42.0,,,,,,,21.0,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2,1.8,1.8,1.8,1,1.3,2.0,1.65,2,2.0,2.0,2.0,1,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
126830,Spicara smaris,,,,,,,20,47,,-19.0,42.0,,,,14.0,,,24.2,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2,1.5,2.0,1.75,2,1.3,2.0,1.65,2,2.0,2.0,2.0,1,2.6,2.6,2.6,1,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
126831,Centrolophus niger,300,700,,40,1050,,-55,68,,-180.0,180.0,,,,60.0,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,3.2,2.68,5,1.6,3.2,2.25,8,2.0,3.0,2.5,5,2.0,2.0,2.0,1,2.0,2.4,2.2,2,5.0,5.0,5.0,1,1.0,2.2,1.666666667,3,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
126843,Pseudoscopelus altipinnis,30,2400,,50,1870,,-36,46,,-180.0,180.0,,,,10.1,,,20.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.833333333,3,,,,,3.0,3.0,3.0,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126845,Coryphaena equiselis,0,119,,0,400,,-48,48,,-180.0,180.0,,,50.0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,2.6,3.2,2.9,2,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,3.0,2.8,2,4.0,4.0,4.0,1,2.2,2.2,2.2,1,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126846,Coryphaena hippurus,0,85,,5,10,,-40,50,,180.0,-180.0,,,,100.0,,,210.0,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.8,3.2,2.32,5,2.0,3.0,2.666666667,3,1.0,2.0,1.5,2,2.0,3.0,2.533333333,3,4.0,4.0,4.0,1,2.2,2.2,2.2,1,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
126848,Echeneis naucrates,0,50,,,,,-45,45,,-180.0,180.0,,,,66.0,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.0,3.2,1.8,4,1.3,3.0,2.06,5,1.0,2.0,1.5,2,2.0,3.0,2.533333333,3,,,,,2.5,4.5,3.4,8,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126849,Phtheirichthys lineatus,1,100,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,,,,,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,3.0,2.8,2,,,,,3.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126851,Remora brachyptera,0,200,,,,,,,,,,,,,25.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,,,,,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.4,3.0,2.666666667,3,,,,,3.0,3.2,3.05,4,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126852,Remora osteochir,1,200,,1,100,,-45,42,,-180.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.0,1.0,1.0,1,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.0,3.0,2.5,4,,,,,2.0,3.0,2.666666667,3,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126853,Remora remora,62,86,,0,200,,-36,60,,-180.0,180.0,,,,40.0,,,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,1.5,3.0,2.166666667,3,2.0,2.0,2.0,1,2.4,3.0,2.666666667,3,,,,,2.5,4.5,3.3,4,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126862,Gempylus serpens,0,200,,0,950,,-40,42,,-180.0,180.0,,,,60.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,4,2.0,3.2,2.885714286,7,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126863,Lepidocybium flavobrunneum,200,1100,,,,,-56,50,,-180.0,180.0,,,,150.0,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,2,2.0,3.0,2.6,6,2.0,3.0,2.5,4,2.0,2.0,2.0,1,2.0,3.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
126864,Nealotus tripes,0,1646,,914,1646,,-35,47,,-180.0,180.0,,,,15.0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.2,2.9,3,2.0,3.2,2.7,4,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.0,3.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126865,Nesiarchus nasutus,200,1200,,,,,-47,70,,-180.0,180.0,,,,80.0,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,2,2.0,3.0,2.533333333,3,2.0,3.0,2.625,4,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
126866,Promethichthys prometheus,300,400,,80,800,,-36,50,,-180.0,180.0,,,,40.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,2,2.0,3.0,2.5,3,2.0,3.0,2.5,5,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
126867,Ruvettus pretiosus,200,400,,18,1100,,-43,55,,-180.0,180.0,,,,150.0,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,2.0,3.0,2.583333333,6,2.0,2.0,2.0,1,2.0,3.0,2.5,4,1.0,2.0,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
126949,Istiophorus albicans,0,200,,,,,-55,56,,-99.0,18.0,,,,240.0,,,315.0,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,1.4,3.0,2.2,2,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.0,3.0,2.5,4,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126950,Makaira nigricans,0,10,,0,1000,,-45,50,,-180.0,180.0,,,,290.0,,,500.0,22,31,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,1.4,3.0,2.416666667,6,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
126952,Tetrapturus belone,0,200,,,,,30,46,,-6.0,36.0,,,,200.0,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.066666667,3,2.0,3.2,2.92,5,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,2.6,2.6,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
126953,Tetrapturus georgii,0,200,,,,,-29,42,,-98.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,,,,,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,3.0,2.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
126954,Tetrapturus pfluegeri,0,240,,,,,-35,40,,-98.0,17.0,,,,165.0,,,254.0,,,,,,,,,,-33,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,2.6,3.2,2.9,2,2.5,3.0,2.75,2,2.0,2.0,2.0,1,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126973,Lobotes surinamensis,0,70,,,,,-53,45,,-180.0,-154.0,,,,80.0,,,110.0,,,,-98,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,1.4,3.2,2.3,2,1.0,2.5,1.7,4,1.0,2.0,1.5,2,2.6,3.0,2.8,2,,,,,2.0,2.2,2.1,2,,,,,,,,,,,,,,,,,,,,,Y,,Y,
126974,Luvarus imperialis,0,500,,0,200,,-25,60,,-180.0,180.0,,,,152.0,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.066666667,3,1.6,1.6,1.6,4,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
126976,Dicentrarchus punctatus,30,,,,,,10,51,,,,,,,30.0,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,1.5,2.2,1.85,2,0.0,2.0,1.0,2,1.0,2.0,1.5,2,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
126989,Upeneus moluccensis,10,150,,,,,-27,35,,32.0,168.0,,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.2,1.925,4,1.0,2.0,1.5,2,2.6,2.6,2.6,1,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126991,Nomeus gronovii,0,1000,,,,,-45,52,,-180.0,180.0,,,,,,,40.0,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2,1.6,1.8,1.7,2,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.4,3.0,2.666666667,3,,,,,1.8,2.0,1.866666667,3,,,,,,,,,,,,,,,,,,,,,,,,
126992,Psenes maculatus,0,1280,,,,,7,41,,-180.0,180.0,,,,,,,10.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,,,,,3.0,3.0,3.0,1,1.0,2.0,1.5,2,2.6,2.6,2.6,1,,,,,1.8,1.8,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,
126998,Polyprion americanus,42,1000,,150,500,,-55,70,,-82.0,179.0,,,,80.0,,,210.0,6,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,2.0,3.2,2.666666667,6,2.0,3.0,2.5,2,2.0,2.0,2.0,1,,,,,1.0,1.0,1.0,1,2.2,2.2,2.2,1,,,,,,,,,,,,,,,,,,,,,Y,Y,,
127006,Rachycentron canadum,0,50,,0,1200,,-37,47,,-98.0,166.0,,,,110.0,,,200.0,17,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,2.0,3.6,2.533333333,6,1.0,3.0,1.7625,8,1.0,2.0,1.5,2,2.6,3.0,2.8,2,3.0,3.0,3.0,1,2.2,2.2,2.2,1,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
127014,Acanthocybium solandri,0,340,,0,12,,-48,59,,-180.0,180.0,,,,170.0,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,2.6,3.2,2.96,5,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,3.0,2.8,2,1.0,4.0,2.666666667,3,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
127015,Auxis rochei,0,200,,,,,-51,61,,-180.0,180.0,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.8,3.2,2.218181818,11,2.0,3.0,2.5,2,1.0,2.0,1.5,2,2.0,3.0,2.5,2,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
127016,Auxis thazard,0,200,,,,,-51,61,,-180.0,180.0,,,,60.0,,,65.0,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,1.8,3.2,2.35,4,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
127017,Euthynnus alletteratus,1,150,,,,,-30,56,,-92.0,42.0,,,,80.0,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.4,3.0,2.0,8,1.3,3.0,1.95,4,1.0,2.0,1.5,2,2.6,3.0,2.8,2,4.0,4.0,4.0,2,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
127018,Katsuwonus pelamis,0,596,,0,260,,-47,63,,-180.0,180.0,,,,80.0,,,110.0,15,30,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,30.0,,20.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.5,3.0,2.22,5,2.0,3.0,2.5,3,2.0,2.0,2.0,1,2.0,3.0,2.466666667,3,4.0,4.0,4.0,1,2.2,5.0,3.48,5,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
127019,Orcynopsis unicolor,,,,,,,-13,60,,-18.0,36.0,,,,90.0,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,3.0,3.2,3.166666667,6,2.0,3.0,2.5,2,1.0,2.0,1.5,2,2.0,2.6,2.3,2,3.0,3.0,3.0,1,5.0,5.0,5.0,1,,,,,,,,,,,,,,,,,,,,,Y,,,Y
